"Notes"	"Occurrence State"	"Occurrence State Code"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 14 ending April 04, 2020"	"2020/14"	"Diseases of the circulatory system"	"I00-I99"	252	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 14 ending April 04, 2020"	"2020/14"	"Diseases of the respiratory system"	"J00-J98"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 15 ending April 11, 2020"	"2020/15"	"Neoplasms"	"C00-D48"	120	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 15 ending April 11, 2020"	"2020/15"	"Diseases of the circulatory system"	"I00-I99"	265	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 15 ending April 11, 2020"	"2020/15"	"Diseases of the respiratory system"	"J00-J98"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 16 ending April 18, 2020"	"2020/16"	"Neoplasms"	"C00-D48"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 16 ending April 18, 2020"	"2020/16"	"Diseases of the circulatory system"	"I00-I99"	256	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 16 ending April 18, 2020"	"2020/16"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 17 ending April 25, 2020"	"2020/17"	"Neoplasms"	"C00-D48"	144	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 17 ending April 25, 2020"	"2020/17"	"Diseases of the circulatory system"	"I00-I99"	259	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 17 ending April 25, 2020"	"2020/17"	"Diseases of the respiratory system"	"J00-J98"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 18 ending May 02, 2020"	"2020/18"	"Neoplasms"	"C00-D48"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 18 ending May 02, 2020"	"2020/18"	"Diseases of the circulatory system"	"I00-I99"	272	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 18 ending May 02, 2020"	"2020/18"	"Diseases of the respiratory system"	"J00-J98"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 19 ending May 09, 2020"	"2020/19"	"Neoplasms"	"C00-D48"	138	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 19 ending May 09, 2020"	"2020/19"	"Diseases of the circulatory system"	"I00-I99"	286	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 19 ending May 09, 2020"	"2020/19"	"Diseases of the respiratory system"	"J00-J98"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 20 ending May 16, 2020"	"2020/20"	"Neoplasms"	"C00-D48"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 20 ending May 16, 2020"	"2020/20"	"Diseases of the circulatory system"	"I00-I99"	246	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 20 ending May 16, 2020"	"2020/20"	"Diseases of the respiratory system"	"J00-J98"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 21 ending May 23, 2020"	"2020/21"	"Neoplasms"	"C00-D48"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 21 ending May 23, 2020"	"2020/21"	"Diseases of the circulatory system"	"I00-I99"	281	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 21 ending May 23, 2020"	"2020/21"	"Diseases of the respiratory system"	"J00-J98"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 22 ending May 30, 2020"	"2020/22"	"Neoplasms"	"C00-D48"	131	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 22 ending May 30, 2020"	"2020/22"	"Diseases of the circulatory system"	"I00-I99"	233	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 22 ending May 30, 2020"	"2020/22"	"Diseases of the respiratory system"	"J00-J98"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 23 ending June 06, 2020"	"2020/23"	"Neoplasms"	"C00-D48"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 23 ending June 06, 2020"	"2020/23"	"Diseases of the circulatory system"	"I00-I99"	255	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 23 ending June 06, 2020"	"2020/23"	"Diseases of the respiratory system"	"J00-J98"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 24 ending June 13, 2020"	"2020/24"	"Neoplasms"	"C00-D48"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 24 ending June 13, 2020"	"2020/24"	"Diseases of the circulatory system"	"I00-I99"	284	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 24 ending June 13, 2020"	"2020/24"	"Diseases of the respiratory system"	"J00-J98"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 25 ending June 20, 2020"	"2020/25"	"Neoplasms"	"C00-D48"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 25 ending June 20, 2020"	"2020/25"	"Diseases of the circulatory system"	"I00-I99"	244	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 25 ending June 20, 2020"	"2020/25"	"Diseases of the respiratory system"	"J00-J98"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 26 ending June 27, 2020"	"2020/26"	"Neoplasms"	"C00-D48"	176	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 26 ending June 27, 2020"	"2020/26"	"Diseases of the circulatory system"	"I00-I99"	277	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 26 ending June 27, 2020"	"2020/26"	"Diseases of the respiratory system"	"J00-J98"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	"Neoplasms"	"C00-D48"	139	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	"Diseases of the circulatory system"	"I00-I99"	268	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	"Diseases of the respiratory system"	"J00-J98"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 28 ending July 11, 2020"	"2020/28"	"Neoplasms"	"C00-D48"	156	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 28 ending July 11, 2020"	"2020/28"	"Diseases of the circulatory system"	"I00-I99"	294	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 28 ending July 11, 2020"	"2020/28"	"Diseases of the respiratory system"	"J00-J98"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 29 ending July 18, 2020"	"2020/29"	"Neoplasms"	"C00-D48"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 29 ending July 18, 2020"	"2020/29"	"Diseases of the circulatory system"	"I00-I99"	270	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 29 ending July 18, 2020"	"2020/29"	"Diseases of the respiratory system"	"J00-J98"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 30 ending July 25, 2020"	"2020/30"	"Neoplasms"	"C00-D48"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 30 ending July 25, 2020"	"2020/30"	"Diseases of the circulatory system"	"I00-I99"	296	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 30 ending July 25, 2020"	"2020/30"	"Diseases of the respiratory system"	"J00-J98"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 31 ending August 01, 2020"	"2020/31"	"Neoplasms"	"C00-D48"	142	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 31 ending August 01, 2020"	"2020/31"	"Diseases of the circulatory system"	"I00-I99"	304	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 31 ending August 01, 2020"	"2020/31"	"Diseases of the respiratory system"	"J00-J98"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 32 ending August 08, 2020"	"2020/32"	"Neoplasms"	"C00-D48"	142	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 32 ending August 08, 2020"	"2020/32"	"Diseases of the circulatory system"	"I00-I99"	288	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 32 ending August 08, 2020"	"2020/32"	"Diseases of the respiratory system"	"J00-J98"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 33 ending August 15, 2020"	"2020/33"	"Neoplasms"	"C00-D48"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 33 ending August 15, 2020"	"2020/33"	"Diseases of the circulatory system"	"I00-I99"	291	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 33 ending August 15, 2020"	"2020/33"	"Diseases of the respiratory system"	"J00-J98"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	"Neoplasms"	"C00-D48"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	"Diseases of the circulatory system"	"I00-I99"	301	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	"Diseases of the respiratory system"	"J00-J98"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 35 ending August 29, 2020"	"2020/35"	"Neoplasms"	"C00-D48"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 35 ending August 29, 2020"	"2020/35"	"Diseases of the circulatory system"	"I00-I99"	254	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 35 ending August 29, 2020"	"2020/35"	"Diseases of the respiratory system"	"J00-J98"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 36 ending September 05, 2020"	"2020/36"	"Neoplasms"	"C00-D48"	150	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 36 ending September 05, 2020"	"2020/36"	"Diseases of the circulatory system"	"I00-I99"	265	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 36 ending September 05, 2020"	"2020/36"	"Diseases of the respiratory system"	"J00-J98"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 37 ending September 12, 2020"	"2020/37"	"Neoplasms"	"C00-D48"	151	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 37 ending September 12, 2020"	"2020/37"	"Diseases of the circulatory system"	"I00-I99"	277	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 37 ending September 12, 2020"	"2020/37"	"Diseases of the respiratory system"	"J00-J98"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 38 ending September 19, 2020"	"2020/38"	"Neoplasms"	"C00-D48"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 38 ending September 19, 2020"	"2020/38"	"Diseases of the circulatory system"	"I00-I99"	266	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 38 ending September 19, 2020"	"2020/38"	"Diseases of the respiratory system"	"J00-J98"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 39 ending September 26, 2020"	"2020/39"	"Neoplasms"	"C00-D48"	151	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 39 ending September 26, 2020"	"2020/39"	"Diseases of the circulatory system"	"I00-I99"	263	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 39 ending September 26, 2020"	"2020/39"	"Diseases of the respiratory system"	"J00-J98"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 40 ending October 03, 2020"	"2020/40"	"Neoplasms"	"C00-D48"	131	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 40 ending October 03, 2020"	"2020/40"	"Diseases of the circulatory system"	"I00-I99"	259	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 40 ending October 03, 2020"	"2020/40"	"Diseases of the respiratory system"	"J00-J98"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 41 ending October 10, 2020"	"2020/41"	"Neoplasms"	"C00-D48"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 41 ending October 10, 2020"	"2020/41"	"Diseases of the circulatory system"	"I00-I99"	291	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 41 ending October 10, 2020"	"2020/41"	"Diseases of the respiratory system"	"J00-J98"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 42 ending October 17, 2020"	"2020/42"	"Neoplasms"	"C00-D48"	145	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 42 ending October 17, 2020"	"2020/42"	"Diseases of the circulatory system"	"I00-I99"	269	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 42 ending October 17, 2020"	"2020/42"	"Diseases of the respiratory system"	"J00-J98"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 43 ending October 24, 2020"	"2020/43"	"Neoplasms"	"C00-D48"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 43 ending October 24, 2020"	"2020/43"	"Diseases of the circulatory system"	"I00-I99"	249	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 43 ending October 24, 2020"	"2020/43"	"Diseases of the respiratory system"	"J00-J98"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 44 ending October 31, 2020"	"2020/44"	"Neoplasms"	"C00-D48"	145	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 44 ending October 31, 2020"	"2020/44"	"Diseases of the circulatory system"	"I00-I99"	280	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 44 ending October 31, 2020"	"2020/44"	"Diseases of the respiratory system"	"J00-J98"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 45 ending November 07, 2020"	"2020/45"	"Neoplasms"	"C00-D48"	156	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 45 ending November 07, 2020"	"2020/45"	"Diseases of the circulatory system"	"I00-I99"	292	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 45 ending November 07, 2020"	"2020/45"	"Diseases of the respiratory system"	"J00-J98"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 46 ending November 14, 2020"	"2020/46"	"Neoplasms"	"C00-D48"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 46 ending November 14, 2020"	"2020/46"	"Diseases of the circulatory system"	"I00-I99"	288	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 46 ending November 14, 2020"	"2020/46"	"Diseases of the respiratory system"	"J00-J98"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 47 ending November 21, 2020"	"2020/47"	"Neoplasms"	"C00-D48"	145	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 47 ending November 21, 2020"	"2020/47"	"Diseases of the circulatory system"	"I00-I99"	275	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 47 ending November 21, 2020"	"2020/47"	"Diseases of the respiratory system"	"J00-J98"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 48 ending November 28, 2020"	"2020/48"	"Neoplasms"	"C00-D48"	156	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 48 ending November 28, 2020"	"2020/48"	"Diseases of the circulatory system"	"I00-I99"	284	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 48 ending November 28, 2020"	"2020/48"	"Diseases of the respiratory system"	"J00-J98"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 49 ending December 05, 2020"	"2020/49"	"Neoplasms"	"C00-D48"	131	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 49 ending December 05, 2020"	"2020/49"	"Diseases of the circulatory system"	"I00-I99"	284	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 49 ending December 05, 2020"	"2020/49"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 50 ending December 12, 2020"	"2020/50"	"Neoplasms"	"C00-D48"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 50 ending December 12, 2020"	"2020/50"	"Diseases of the circulatory system"	"I00-I99"	309	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 50 ending December 12, 2020"	"2020/50"	"Diseases of the respiratory system"	"J00-J98"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 51 ending December 19, 2020"	"2020/51"	"Neoplasms"	"C00-D48"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 51 ending December 19, 2020"	"2020/51"	"Diseases of the circulatory system"	"I00-I99"	312	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 51 ending December 19, 2020"	"2020/51"	"Diseases of the respiratory system"	"J00-J98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 52 ending December 26, 2020"	"2020/52"	"Neoplasms"	"C00-D48"	139	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 52 ending December 26, 2020"	"2020/52"	"Diseases of the circulatory system"	"I00-I99"	325	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 52 ending December 26, 2020"	"2020/52"	"Diseases of the respiratory system"	"J00-J98"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 53 ending January 02, 2021"	"2020/53"	"Neoplasms"	"C00-D48"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 53 ending January 02, 2021"	"2020/53"	"Diseases of the circulatory system"	"I00-I99"	357	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020"	"2020"	"2020 Week 53 ending January 02, 2021"	"2020/53"	"Diseases of the respiratory system"	"J00-J98"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021 (provisional)"	"2021"	"2021 Week 01 ending January 09, 2021 (provisional)"	"2021/01"	"Neoplasms"	"C00-D48"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021 (provisional)"	"2021"	"2021 Week 01 ending January 09, 2021 (provisional)"	"2021/01"	"Diseases of the circulatory system"	"I00-I99"	319	Not Applicable	Not Applicable
