"Notes"	"Occurrence State"	"Occurrence State Code"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Diseases of the circulatory system"	"I00-I99"	367	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Diseases of the respiratory system"	"J00-J98"	166	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 06 ending February 10, 2018"	"2018/06"	"Neoplasms"	"C00-D48"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 06 ending February 10, 2018"	"2018/06"	"Diseases of the circulatory system"	"I00-I99"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 06 ending February 10, 2018"	"2018/06"	"Diseases of the respiratory system"	"J00-J98"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 07 ending February 17, 2018"	"2018/07"	"Neoplasms"	"C00-D48"	209	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 07 ending February 17, 2018"	"2018/07"	"Diseases of the circulatory system"	"I00-I99"	363	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 07 ending February 17, 2018"	"2018/07"	"Diseases of the respiratory system"	"J00-J98"	132	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 08 ending February 24, 2018"	"2018/08"	"Neoplasms"	"C00-D48"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 08 ending February 24, 2018"	"2018/08"	"Diseases of the circulatory system"	"I00-I99"	370	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 08 ending February 24, 2018"	"2018/08"	"Diseases of the respiratory system"	"J00-J98"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 09 ending March 03, 2018"	"2018/09"	"Neoplasms"	"C00-D48"	196	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 09 ending March 03, 2018"	"2018/09"	"Diseases of the circulatory system"	"I00-I99"	312	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 09 ending March 03, 2018"	"2018/09"	"Diseases of the respiratory system"	"J00-J98"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 10 ending March 10, 2018"	"2018/10"	"Neoplasms"	"C00-D48"	198	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 10 ending March 10, 2018"	"2018/10"	"Diseases of the circulatory system"	"I00-I99"	360	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 10 ending March 10, 2018"	"2018/10"	"Diseases of the respiratory system"	"J00-J98"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 11 ending March 17, 2018"	"2018/11"	"Neoplasms"	"C00-D48"	202	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 11 ending March 17, 2018"	"2018/11"	"Diseases of the circulatory system"	"I00-I99"	358	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 11 ending March 17, 2018"	"2018/11"	"Diseases of the respiratory system"	"J00-J98"	121	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 12 ending March 24, 2018"	"2018/12"	"Neoplasms"	"C00-D48"	202	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 12 ending March 24, 2018"	"2018/12"	"Diseases of the circulatory system"	"I00-I99"	338	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 12 ending March 24, 2018"	"2018/12"	"Diseases of the respiratory system"	"J00-J98"	115	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 13 ending March 31, 2018"	"2018/13"	"Neoplasms"	"C00-D48"	171	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 13 ending March 31, 2018"	"2018/13"	"Diseases of the circulatory system"	"I00-I99"	330	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 13 ending March 31, 2018"	"2018/13"	"Diseases of the respiratory system"	"J00-J98"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 14 ending April 07, 2018"	"2018/14"	"Neoplasms"	"C00-D48"	205	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 14 ending April 07, 2018"	"2018/14"	"Diseases of the circulatory system"	"I00-I99"	331	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 14 ending April 07, 2018"	"2018/14"	"Diseases of the respiratory system"	"J00-J98"	111	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 15 ending April 14, 2018"	"2018/15"	"Neoplasms"	"C00-D48"	231	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 15 ending April 14, 2018"	"2018/15"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 15 ending April 14, 2018"	"2018/15"	"Diseases of the respiratory system"	"J00-J98"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 16 ending April 21, 2018"	"2018/16"	"Neoplasms"	"C00-D48"	204	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 16 ending April 21, 2018"	"2018/16"	"Diseases of the circulatory system"	"I00-I99"	324	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 16 ending April 21, 2018"	"2018/16"	"Diseases of the respiratory system"	"J00-J98"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 17 ending April 28, 2018"	"2018/17"	"Neoplasms"	"C00-D48"	184	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 17 ending April 28, 2018"	"2018/17"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 17 ending April 28, 2018"	"2018/17"	"Diseases of the respiratory system"	"J00-J98"	117	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Neoplasms"	"C00-D48"	203	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Diseases of the circulatory system"	"I00-I99"	341	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Diseases of the respiratory system"	"J00-J98"	132	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Neoplasms"	"C00-D48"	181	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Diseases of the circulatory system"	"I00-I99"	315	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Diseases of the respiratory system"	"J00-J98"	114	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Neoplasms"	"C00-D48"	207	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Diseases of the circulatory system"	"I00-I99"	348	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Diseases of the respiratory system"	"J00-J98"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Neoplasms"	"C00-D48"	219	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Diseases of the circulatory system"	"I00-I99"	324	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Diseases of the respiratory system"	"J00-J98"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Neoplasms"	"C00-D48"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Diseases of the circulatory system"	"I00-I99"	319	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Diseases of the respiratory system"	"J00-J98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Neoplasms"	"C00-D48"	229	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Diseases of the circulatory system"	"I00-I99"	333	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Diseases of the respiratory system"	"J00-J98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Neoplasms"	"C00-D48"	178	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Diseases of the circulatory system"	"I00-I99"	316	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Diseases of the respiratory system"	"J00-J98"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Neoplasms"	"C00-D48"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Diseases of the circulatory system"	"I00-I99"	335	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Diseases of the respiratory system"	"J00-J98"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Neoplasms"	"C00-D48"	212	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Diseases of the circulatory system"	"I00-I99"	291	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Diseases of the respiratory system"	"J00-J98"	114	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Neoplasms"	"C00-D48"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Diseases of the circulatory system"	"I00-I99"	299	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Diseases of the respiratory system"	"J00-J98"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Neoplasms"	"C00-D48"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Diseases of the circulatory system"	"I00-I99"	324	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Diseases of the respiratory system"	"J00-J98"	102	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Neoplasms"	"C00-D48"	178	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Diseases of the circulatory system"	"I00-I99"	329	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Diseases of the respiratory system"	"J00-J98"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Neoplasms"	"C00-D48"	209	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Diseases of the circulatory system"	"I00-I99"	301	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Diseases of the respiratory system"	"J00-J98"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Neoplasms"	"C00-D48"	200	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Diseases of the circulatory system"	"I00-I99"	309	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Diseases of the respiratory system"	"J00-J98"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Neoplasms"	"C00-D48"	185	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Diseases of the circulatory system"	"I00-I99"	320	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Diseases of the respiratory system"	"J00-J98"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"Neoplasms"	"C00-D48"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"Diseases of the circulatory system"	"I00-I99"	299	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"Diseases of the respiratory system"	"J00-J98"	115	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 34 ending August 25, 2018"	"2018/34"	"Neoplasms"	"C00-D48"	207	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 34 ending August 25, 2018"	"2018/34"	"Diseases of the circulatory system"	"I00-I99"	299	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 34 ending August 25, 2018"	"2018/34"	"Diseases of the respiratory system"	"J00-J98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 35 ending September 01, 2018"	"2018/35"	"Neoplasms"	"C00-D48"	193	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 35 ending September 01, 2018"	"2018/35"	"Diseases of the circulatory system"	"I00-I99"	302	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 35 ending September 01, 2018"	"2018/35"	"Diseases of the respiratory system"	"J00-J98"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 36 ending September 08, 2018"	"2018/36"	"Neoplasms"	"C00-D48"	209	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 36 ending September 08, 2018"	"2018/36"	"Diseases of the circulatory system"	"I00-I99"	321	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 36 ending September 08, 2018"	"2018/36"	"Diseases of the respiratory system"	"J00-J98"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 37 ending September 15, 2018"	"2018/37"	"Neoplasms"	"C00-D48"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 37 ending September 15, 2018"	"2018/37"	"Diseases of the circulatory system"	"I00-I99"	302	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 37 ending September 15, 2018"	"2018/37"	"Diseases of the respiratory system"	"J00-J98"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 38 ending September 22, 2018"	"2018/38"	"Neoplasms"	"C00-D48"	211	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 38 ending September 22, 2018"	"2018/38"	"Diseases of the circulatory system"	"I00-I99"	298	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 38 ending September 22, 2018"	"2018/38"	"Diseases of the respiratory system"	"J00-J98"	107	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 39 ending September 29, 2018"	"2018/39"	"Neoplasms"	"C00-D48"	223	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 39 ending September 29, 2018"	"2018/39"	"Diseases of the circulatory system"	"I00-I99"	312	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 39 ending September 29, 2018"	"2018/39"	"Diseases of the respiratory system"	"J00-J98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 40 ending October 06, 2018"	"2018/40"	"Neoplasms"	"C00-D48"	227	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 40 ending October 06, 2018"	"2018/40"	"Diseases of the circulatory system"	"I00-I99"	311	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 40 ending October 06, 2018"	"2018/40"	"Diseases of the respiratory system"	"J00-J98"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	"Neoplasms"	"C00-D48"	236	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	"Diseases of the circulatory system"	"I00-I99"	296	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	"Diseases of the respiratory system"	"J00-J98"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 42 ending October 20, 2018"	"2018/42"	"Neoplasms"	"C00-D48"	182	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 42 ending October 20, 2018"	"2018/42"	"Diseases of the circulatory system"	"I00-I99"	295	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 42 ending October 20, 2018"	"2018/42"	"Diseases of the respiratory system"	"J00-J98"	117	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 43 ending October 27, 2018"	"2018/43"	"Neoplasms"	"C00-D48"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 43 ending October 27, 2018"	"2018/43"	"Diseases of the circulatory system"	"I00-I99"	315	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 43 ending October 27, 2018"	"2018/43"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 44 ending November 03, 2018"	"2018/44"	"Neoplasms"	"C00-D48"	197	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 44 ending November 03, 2018"	"2018/44"	"Diseases of the circulatory system"	"I00-I99"	275	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 44 ending November 03, 2018"	"2018/44"	"Diseases of the respiratory system"	"J00-J98"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 45 ending November 10, 2018"	"2018/45"	"Neoplasms"	"C00-D48"	191	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 45 ending November 10, 2018"	"2018/45"	"Diseases of the circulatory system"	"I00-I99"	333	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 45 ending November 10, 2018"	"2018/45"	"Diseases of the respiratory system"	"J00-J98"	106	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 46 ending November 17, 2018"	"2018/46"	"Neoplasms"	"C00-D48"	226	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 46 ending November 17, 2018"	"2018/46"	"Diseases of the circulatory system"	"I00-I99"	356	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 46 ending November 17, 2018"	"2018/46"	"Diseases of the respiratory system"	"J00-J98"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 47 ending November 24, 2018"	"2018/47"	"Neoplasms"	"C00-D48"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 47 ending November 24, 2018"	"2018/47"	"Diseases of the circulatory system"	"I00-I99"	332	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 47 ending November 24, 2018"	"2018/47"	"Diseases of the respiratory system"	"J00-J98"	109	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 48 ending December 01, 2018"	"2018/48"	"Neoplasms"	"C00-D48"	237	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 48 ending December 01, 2018"	"2018/48"	"Diseases of the circulatory system"	"I00-I99"	339	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 48 ending December 01, 2018"	"2018/48"	"Diseases of the respiratory system"	"J00-J98"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	"Neoplasms"	"C00-D48"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	"Diseases of the circulatory system"	"I00-I99"	323	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	"Diseases of the respiratory system"	"J00-J98"	120	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 50 ending December 15, 2018"	"2018/50"	"Neoplasms"	"C00-D48"	194	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 50 ending December 15, 2018"	"2018/50"	"Diseases of the circulatory system"	"I00-I99"	358	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 50 ending December 15, 2018"	"2018/50"	"Diseases of the respiratory system"	"J00-J98"	133	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	"Neoplasms"	"C00-D48"	207	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	"Diseases of the circulatory system"	"I00-I99"	365	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	"Diseases of the respiratory system"	"J00-J98"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 52 ending December 29, 2018"	"2018/52"	"Neoplasms"	"C00-D48"	197	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 52 ending December 29, 2018"	"2018/52"	"Diseases of the circulatory system"	"I00-I99"	366	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"2018 Week 52 ending December 29, 2018"	"2018/52"	"Diseases of the respiratory system"	"J00-J98"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	"Neoplasms"	"C00-D48"	204	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	"Diseases of the circulatory system"	"I00-I99"	331	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	"Diseases of the respiratory system"	"J00-J98"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"2019 Week 02 ending January 12, 2019"	"2019/02"	"Neoplasms"	"C00-D48"	193	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"2019 Week 02 ending January 12, 2019"	"2019/02"	"Diseases of the circulatory system"	"I00-I99"	368	Not Applicable	Not Applicable
