"Notes"	"Occurrence State"	"Occurrence State Code"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Neoplasms"	"C00-D48"	159	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diseases of the respiratory system"	"J00-J98"	109	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Neoplasms"	"C00-D48"	175	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diseases of the respiratory system"	"J00-J98"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Neoplasms"	"C00-D48"	131	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diseases of the circulatory system"	"I00-I99"	260	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diseases of the respiratory system"	"J00-J98"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Neoplasms"	"C00-D48"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diseases of the circulatory system"	"I00-I99"	290	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diseases of the respiratory system"	"J00-J98"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Neoplasms"	"C00-D48"	145	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diseases of the circulatory system"	"I00-I99"	271	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diseases of the respiratory system"	"J00-J98"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Neoplasms"	"C00-D48"	142	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diseases of the circulatory system"	"I00-I99"	277	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diseases of the respiratory system"	"J00-J98"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Neoplasms"	"C00-D48"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diseases of the circulatory system"	"I00-I99"	269	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diseases of the respiratory system"	"J00-J98"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Neoplasms"	"C00-D48"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diseases of the circulatory system"	"I00-I99"	250	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diseases of the respiratory system"	"J00-J98"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Neoplasms"	"C00-D48"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diseases of the circulatory system"	"I00-I99"	282	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diseases of the respiratory system"	"J00-J98"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Neoplasms"	"C00-D48"	143	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diseases of the circulatory system"	"I00-I99"	256	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diseases of the respiratory system"	"J00-J98"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Neoplasms"	"C00-D48"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Diseases of the circulatory system"	"I00-I99"	255	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Diseases of the respiratory system"	"J00-J98"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Neoplasms"	"C00-D48"	126	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Diseases of the circulatory system"	"I00-I99"	250	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Diseases of the respiratory system"	"J00-J98"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Neoplasms"	"C00-D48"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Diseases of the circulatory system"	"I00-I99"	220	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Diseases of the respiratory system"	"J00-J98"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Neoplasms"	"C00-D48"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Diseases of the circulatory system"	"I00-I99"	191	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Diseases of the respiratory system"	"J00-J98"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Neoplasms"	"C00-D48"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Diseases of the circulatory system"	"I00-I99"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022 (provisional and partial)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Diseases of the respiratory system"	"J00-J98"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Neoplasms"	"C00-D48"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Diseases of the circulatory system"	"I00-I99"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Neoplasms"	"C00-D48"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Diseases of the circulatory system"	"I00-I99"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Neoplasms"	"C00-D48"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Diseases of the circulatory system"	"I00-I99"	25	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Neoplasms"	"C00-D48"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Diseases of the circulatory system"	"I00-I99"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Neoplasms"	"C00-D48"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Diseases of the circulatory system"	"I00-I99"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Neoplasms"	"C00-D48"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diseases of the circulatory system"	"I00-I99"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Neoplasms"	"C00-D48"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diseases of the circulatory system"	"I00-I99"	23	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diseases of the circulatory system"	"I00-I99"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Neoplasms"	"C00-D48"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diseases of the circulatory system"	"I00-I99"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Neoplasms"	"C00-D48"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diseases of the circulatory system"	"I00-I99"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Neoplasms"	"C00-D48"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diseases of the circulatory system"	"I00-I99"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Neoplasms"	"C00-D48"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diseases of the circulatory system"	"I00-I99"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Neoplasms"	"C00-D48"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diseases of the circulatory system"	"I00-I99"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Neoplasms"	"C00-D48"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diseases of the circulatory system"	"I00-I99"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Neoplasms"	"C00-D48"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diseases of the circulatory system"	"I00-I99"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Diseases of the circulatory system"	"I00-I99"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Diseases of the circulatory system"	"I00-I99"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022 (provisional and partial)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Neoplasms"	"C00-D48"	15	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Neoplasms"	"C00-D48"	200	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Diseases of the circulatory system"	"I00-I99"	389	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Diseases of the respiratory system"	"J00-J98"	129	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Neoplasms"	"C00-D48"	207	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Diseases of the respiratory system"	"J00-J98"	115	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Neoplasms"	"C00-D48"	156	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Diseases of the circulatory system"	"I00-I99"	353	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Diseases of the respiratory system"	"J00-J98"	127	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Neoplasms"	"C00-D48"	211	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Diseases of the circulatory system"	"I00-I99"	400	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Diseases of the respiratory system"	"J00-J98"	118	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Neoplasms"	"C00-D48"	193	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Diseases of the circulatory system"	"I00-I99"	354	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Diseases of the respiratory system"	"J00-J98"	131	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Neoplasms"	"C00-D48"	205	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diseases of the circulatory system"	"I00-I99"	374	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diseases of the respiratory system"	"J00-J98"	118	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Neoplasms"	"C00-D48"	212	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diseases of the circulatory system"	"I00-I99"	305	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diseases of the respiratory system"	"J00-J98"	109	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Neoplasms"	"C00-D48"	189	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diseases of the circulatory system"	"I00-I99"	337	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diseases of the respiratory system"	"J00-J98"	117	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Neoplasms"	"C00-D48"	221	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diseases of the circulatory system"	"I00-I99"	341	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diseases of the respiratory system"	"J00-J98"	104	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Neoplasms"	"C00-D48"	219	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diseases of the circulatory system"	"I00-I99"	343	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diseases of the respiratory system"	"J00-J98"	109	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Neoplasms"	"C00-D48"	221	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diseases of the circulatory system"	"I00-I99"	340	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diseases of the respiratory system"	"J00-J98"	74	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Neoplasms"	"C00-D48"	205	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diseases of the circulatory system"	"I00-I99"	304	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Neoplasms"	"C00-D48"	199	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diseases of the circulatory system"	"I00-I99"	306	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diseases of the respiratory system"	"J00-J98"	91	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Neoplasms"	"C00-D48"	225	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diseases of the circulatory system"	"I00-I99"	303	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Neoplasms"	"C00-D48"	176	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diseases of the circulatory system"	"I00-I99"	274	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diseases of the respiratory system"	"J00-J98"	107	Not Applicable	Not Applicable
